ID,Game_ID,Team,Line,Book,Home_Team,Away_Team,Start_Time,League,Line_Update,WinProbability,BookB,TeamB,LineB,WinProbabilityB,CombineWinProbability,WagerB,PayoutB,WagerA,PayoutA,CombineWager,CombinePayuot,MinimumNetPayout,WagerARounded,PayoutARounded,CombineWagerRounded,CombinePayuotRounded,MinimumNetPayoutRounded
8e7bc3a287071b73f6bb6331f42ee7db,12,Washington Nationals,1.91,wynnbet,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-19 22:32:31,0.5235602094240838,draftkings,Detroit Tigers,1.95,0.5128205128205129,1.0363807222445967,100,195.0,102.09424083769633,195.0,202.09424083769633,390.0,-7.094240837696333,102.0,194.82,202.0,389.82,-7.180000000000007
1c0da596ef99f4439f6502a0cd295e12,17,St. Louis Cardinals,1.91,draftkings,St. Louis Cardinals,Los Angeles Dodgers,2023-05-20 19:15:00,MLB,2023-05-19 22:34:05,0.5235602094240838,wynnbet,Los Angeles Dodgers,1.95,0.5128205128205129,1.0363807222445967,100,195.0,102.09424083769633,195.0,202.09424083769633,390.0,-7.094240837696333,102.0,194.82,202.0,389.82,-7.180000000000007
8e7bc3a287071b73f6bb6331f42ee7db,12,Washington Nationals,1.91,wynnbet,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-19 22:32:31,0.5235602094240838,betmgm,Detroit Tigers,1.95,0.5128205128205129,1.0363807222445967,100,195.0,102.09424083769633,195.0,202.09424083769633,390.0,-7.094240837696333,102.0,194.82,202.0,389.82,-7.180000000000007
1c0da596ef99f4439f6502a0cd295e12,17,Los Angeles Dodgers,1.91,draftkings,St. Louis Cardinals,Los Angeles Dodgers,2023-05-20 19:15:00,MLB,2023-05-19 22:34:05,0.5235602094240838,wynnbet,St. Louis Cardinals,1.95,0.5128205128205129,1.0363807222445967,100,195.0,102.09424083769633,195.0,202.09424083769633,390.0,-7.094240837696333,102.0,194.82,202.0,389.82,-7.180000000000007
8e7bc3a287071b73f6bb6331f42ee7db,12,Washington Nationals,1.91,wynnbet,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-19 22:32:31,0.5235602094240838,pointsbetus,Detroit Tigers,1.95,0.5128205128205129,1.0363807222445967,100,195.0,102.09424083769633,195.0,202.09424083769633,390.0,-7.094240837696333,102.0,194.82,202.0,389.82,-7.180000000000007
a5929487d624fde848d6f5681a799965,9,Pittsburgh Pirates,1.78,betus,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-19 22:33:43,0.5617977528089888,betrivers,Arizona Diamondbacks,2.12,0.4716981132075471,1.0334958660165359,100,212.0,119.10112359550561,212.0,219.1011235955056,424.0,-7.101123595505612,119.0,211.82,219.0,423.82,-7.180000000000007
61f238a6c24d918039fa43936258e482,19,Boston Red Sox,2.13,betus,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-19 22:33:43,0.4694835680751174,fanduel,San Diego Padres,1.75,0.5714285714285714,1.0409121395036887,100,175.0,82.15962441314555,175.0,182.15962441314554,350.0,-7.159624413145536,82.0,174.66,182.0,349.65999999999997,-7.340000000000003
d140ec16fbee1387e9a4652cdaeb1ff4,11,Texas Rangers,1.53,draftkings,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-19 22:34:05,0.6535947712418301,fanduel,Colorado Rockies,2.68,0.3731343283582089,1.0267290996000389,100,268.0,175.16339869281046,268.0,275.16339869281046,536.0,-7.1633986928104605,175.0,267.75,275.0,535.75,-7.25
d140ec16fbee1387e9a4652cdaeb1ff4,11,Texas Rangers,1.53,wynnbet,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-19 22:32:31,0.6535947712418301,fanduel,Colorado Rockies,2.68,0.3731343283582089,1.0267290996000389,100,268.0,175.16339869281046,268.0,275.16339869281046,536.0,-7.1633986928104605,175.0,267.75,275.0,535.75,-7.25
d140ec16fbee1387e9a4652cdaeb1ff4,11,Texas Rangers,1.53,betmgm,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-19 22:34:21,0.6535947712418301,fanduel,Colorado Rockies,2.68,0.3731343283582089,1.0267290996000389,100,268.0,175.16339869281046,268.0,275.16339869281046,536.0,-7.1633986928104605,175.0,267.75,275.0,535.75,-7.25
d140ec16fbee1387e9a4652cdaeb1ff4,11,Texas Rangers,1.53,betrivers,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-19 22:34:15,0.6535947712418301,fanduel,Colorado Rockies,2.68,0.3731343283582089,1.0267290996000389,100,268.0,175.16339869281046,268.0,275.16339869281046,536.0,-7.1633986928104605,175.0,267.75,275.0,535.75,-7.25
d140ec16fbee1387e9a4652cdaeb1ff4,11,Texas Rangers,1.53,pointsbetus,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-19 22:33:33,0.6535947712418301,fanduel,Colorado Rockies,2.68,0.3731343283582089,1.0267290996000389,100,268.0,175.16339869281046,268.0,275.16339869281046,536.0,-7.1633986928104605,175.0,267.75,275.0,535.75,-7.25
eda61dfe9a4b9503cc608dd1b0646439,13,San Francisco Giants,1.61,draftkings,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-19 22:34:05,0.6211180124223602,wynnbet,Miami Marlins,2.45,0.4081632653061224,1.0292812777284825,100,245.00000000000003,152.17391304347828,245.00000000000006,252.17391304347828,490.0000000000001,-7.173913043478251,152.0,244.72000000000003,252.0,489.72,-7.279999999999973
eda61dfe9a4b9503cc608dd1b0646439,13,San Francisco Giants,1.61,draftkings,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-19 22:34:05,0.6211180124223602,betmgm,Miami Marlins,2.45,0.4081632653061224,1.0292812777284825,100,245.00000000000003,152.17391304347828,245.00000000000006,252.17391304347828,490.0000000000001,-7.173913043478251,152.0,244.72000000000003,252.0,489.72,-7.279999999999973
c29149d7163c7392eed06aec896064ba,14,New York Mets,1.61,wynnbet,New York Mets,Cleveland Guardians,2023-05-20 16:10:00,MLB,2023-05-19 22:32:31,0.6211180124223602,betus,Cleveland Guardians,2.45,0.4081632653061224,1.0292812777284825,100,245.00000000000003,152.17391304347828,245.00000000000006,252.17391304347828,490.0000000000001,-7.173913043478251,152.0,244.72000000000003,252.0,489.72,-7.279999999999973
c29149d7163c7392eed06aec896064ba,14,New York Mets,1.61,betmgm,New York Mets,Cleveland Guardians,2023-05-20 16:10:00,MLB,2023-05-19 22:34:21,0.6211180124223602,betus,Cleveland Guardians,2.45,0.4081632653061224,1.0292812777284825,100,245.00000000000003,152.17391304347828,245.00000000000006,252.17391304347828,490.0000000000001,-7.173913043478251,152.0,244.72000000000003,252.0,489.72,-7.279999999999973
cb17f99c96dea1465070c51cca44d7dc,10,Philadelphia Phillies,1.61,draftkings,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-19 22:34:05,0.6211180124223602,wynnbet,Chicago Cubs,2.45,0.4081632653061224,1.0292812777284825,100,245.00000000000003,152.17391304347828,245.00000000000006,252.17391304347828,490.0000000000001,-7.173913043478251,152.0,244.72000000000003,252.0,489.72,-7.279999999999973
cb17f99c96dea1465070c51cca44d7dc,10,Philadelphia Phillies,1.61,draftkings,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-19 22:34:05,0.6211180124223602,betmgm,Chicago Cubs,2.45,0.4081632653061224,1.0292812777284825,100,245.00000000000003,152.17391304347828,245.00000000000006,252.17391304347828,490.0000000000001,-7.173913043478251,152.0,244.72000000000003,252.0,489.72,-7.279999999999973
c29149d7163c7392eed06aec896064ba,14,New York Mets,1.61,draftkings,New York Mets,Cleveland Guardians,2023-05-20 16:10:00,MLB,2023-05-19 22:34:05,0.6211180124223602,betus,Cleveland Guardians,2.45,0.4081632653061224,1.0292812777284825,100,245.00000000000003,152.17391304347828,245.00000000000006,252.17391304347828,490.0000000000001,-7.173913043478251,152.0,244.72000000000003,252.0,489.72,-7.279999999999973
c85afa0b4cf351a9f23f9384556fbd80,4,Minnesota Twins,2.65,pointsbetus,Los Angeles Angels,Minnesota Twins,2023-05-19 21:38:00,MLB,2023-05-19 22:33:33,0.37735849056603776,draftkings,Los Angeles Angels,1.49,0.6711409395973155,1.0484994301633532,100,149.0,56.22641509433962,149.0,156.22641509433961,298.0,-7.226415094339615,56.0,148.4,156.0,297.4,-7.599999999999994
c29149d7163c7392eed06aec896064ba,14,New York Mets,1.59,pointsbetus,New York Mets,Cleveland Guardians,2023-05-20 16:10:00,MLB,2023-05-19 22:33:33,0.6289308176100629,fanduel,Cleveland Guardians,2.5,0.4,1.0289308176100629,100,250.0,157.2327044025157,250.0,257.2327044025157,500.0,-7.232704402515708,157.0,249.63000000000002,257.0,499.63,-7.369999999999976
c29149d7163c7392eed06aec896064ba,14,New York Mets,1.59,pointsbetus,New York Mets,Cleveland Guardians,2023-05-20 16:10:00,MLB,2023-05-19 22:33:33,0.6289308176100629,wynnbet,Cleveland Guardians,2.5,0.4,1.0289308176100629,100,250.0,157.2327044025157,250.0,257.2327044025157,500.0,-7.232704402515708,157.0,249.63000000000002,257.0,499.63,-7.369999999999976
8e7bc3a287071b73f6bb6331f42ee7db,12,Washington Nationals,1.89,betus,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-19 22:33:43,0.5291005291005292,betrivers,Detroit Tigers,1.97,0.5076142131979695,1.0367147422984986,100,197.0,104.23280423280424,197.0,204.23280423280426,394.0,-7.232804232804256,104.0,196.56,204.0,393.56,-7.439999999999998
eda61dfe9a4b9503cc608dd1b0646439,13,San Francisco Giants,1.63,wynnbet,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-19 22:32:31,0.6134969325153374,draftkings,Miami Marlins,2.4,0.4166666666666667,1.0301635991820042,100,240.0,147.23926380368098,240.0,247.23926380368098,480.0,-7.239263803680984,147.0,239.60999999999999,247.0,479.61,-7.390000000000015
eda61dfe9a4b9503cc608dd1b0646439,13,San Francisco Giants,1.63,betus,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-19 22:33:43,0.6134969325153374,betrivers,Miami Marlins,2.4,0.4166666666666667,1.0301635991820042,100,240.0,147.23926380368098,240.0,247.23926380368098,480.0,-7.239263803680984,147.0,239.60999999999999,247.0,479.61,-7.390000000000015
cb17f99c96dea1465070c51cca44d7dc,10,Philadelphia Phillies,1.63,wynnbet,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-19 22:32:31,0.6134969325153374,draftkings,Chicago Cubs,2.4,0.4166666666666667,1.0301635991820042,100,240.0,147.23926380368098,240.0,247.23926380368098,480.0,-7.239263803680984,147.0,239.60999999999999,247.0,479.61,-7.390000000000015
cb17f99c96dea1465070c51cca44d7dc,10,Philadelphia Phillies,1.63,wynnbet,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-19 22:32:31,0.6134969325153374,betus,Chicago Cubs,2.4,0.4166666666666667,1.0301635991820042,100,240.0,147.23926380368098,240.0,247.23926380368098,480.0,-7.239263803680984,147.0,239.60999999999999,247.0,479.61,-7.390000000000015
eda61dfe9a4b9503cc608dd1b0646439,13,San Francisco Giants,1.63,wynnbet,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-19 22:32:31,0.6134969325153374,betrivers,Miami Marlins,2.4,0.4166666666666667,1.0301635991820042,100,240.0,147.23926380368098,240.0,247.23926380368098,480.0,-7.239263803680984,147.0,239.60999999999999,247.0,479.61,-7.390000000000015
eda61dfe9a4b9503cc608dd1b0646439,13,San Francisco Giants,1.63,betus,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-19 22:33:43,0.6134969325153374,draftkings,Miami Marlins,2.4,0.4166666666666667,1.0301635991820042,100,240.0,147.23926380368098,240.0,247.23926380368098,480.0,-7.239263803680984,147.0,239.60999999999999,247.0,479.61,-7.390000000000015
c29149d7163c7392eed06aec896064ba,14,Cleveland Guardians,2.4,draftkings,New York Mets,Cleveland Guardians,2023-05-20 16:10:00,MLB,2023-05-19 22:34:05,0.4166666666666667,pointsbetus,New York Mets,1.59,0.6289308176100629,1.0455974842767295,100,159.0,66.25,159.0,166.25,318.0,-7.25,66.0,158.4,166.0,317.4,-7.599999999999994
b61ffe44c93a8e8deaa5bbe2d4271ee8,5,San Diego Padres,8.0,draftkings,San Diego Padres,Boston Red Sox,2023-05-19 21:40:00,MLB,2023-05-19 22:34:05,0.125,pointsbetus,Boston Red Sox,1.06,0.9433962264150942,1.0683962264150941,100,106.0,13.25,106.0,113.25,212.0,-7.25,13.0,104.0,113.0,210.0,-9.0
c29149d7163c7392eed06aec896064ba,14,Cleveland Guardians,2.4,betmgm,New York Mets,Cleveland Guardians,2023-05-20 16:10:00,MLB,2023-05-19 22:34:21,0.4166666666666667,pointsbetus,New York Mets,1.59,0.6289308176100629,1.0455974842767295,100,159.0,66.25,159.0,166.25,318.0,-7.25,66.0,158.4,166.0,317.4,-7.599999999999994
b61ffe44c93a8e8deaa5bbe2d4271ee8,5,San Diego Padres,8.0,draftkings,San Diego Padres,Boston Red Sox,2023-05-19 21:40:00,MLB,2023-05-19 22:34:05,0.125,fanduel,Boston Red Sox,1.06,0.9433962264150942,1.0683962264150941,100,106.0,13.25,106.0,113.25,212.0,-7.25,13.0,104.0,113.0,210.0,-9.0
a5929487d624fde848d6f5681a799965,9,Arizona Diamondbacks,2.2,wynnbet,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-19 22:32:31,0.45454545454545453,fanduel,Pittsburgh Pirates,1.7,0.5882352941176471,1.0427807486631016,100,170.0,77.27272727272727,170.0,177.27272727272725,340.0,-7.272727272727252,77.0,169.4,177.0,339.4,-7.599999999999994
a5929487d624fde848d6f5681a799965,9,Arizona Diamondbacks,2.1,betmgm,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-19 22:34:21,0.47619047619047616,pointsbetus,Pittsburgh Pirates,1.77,0.5649717514124294,1.0411622276029056,100,177.0,84.28571428571428,177.0,184.28571428571428,354.0,-7.285714285714278,84.0,176.4,184.0,353.4,-7.599999999999994
61f238a6c24d918039fa43936258e482,19,Boston Red Sox,2.1,betmgm,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-19 22:34:21,0.47619047619047616,pointsbetus,San Diego Padres,1.77,0.5649717514124294,1.0411622276029056,100,177.0,84.28571428571428,177.0,184.28571428571428,354.0,-7.285714285714278,84.0,176.4,184.0,353.4,-7.599999999999994
a5929487d624fde848d6f5681a799965,9,Arizona Diamondbacks,2.1,betmgm,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-19 22:34:21,0.47619047619047616,wynnbet,Pittsburgh Pirates,1.77,0.5649717514124294,1.0411622276029056,100,177.0,84.28571428571428,177.0,184.28571428571428,354.0,-7.285714285714278,84.0,176.4,184.0,353.4,-7.599999999999994
61f238a6c24d918039fa43936258e482,19,Boston Red Sox,2.1,betrivers,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-19 22:34:15,0.47619047619047616,pointsbetus,San Diego Padres,1.77,0.5649717514124294,1.0411622276029056,100,177.0,84.28571428571428,177.0,184.28571428571428,354.0,-7.285714285714278,84.0,176.4,184.0,353.4,-7.599999999999994
a5929487d624fde848d6f5681a799965,9,Arizona Diamondbacks,2.1,pointsbetus,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-19 22:33:33,0.47619047619047616,wynnbet,Pittsburgh Pirates,1.77,0.5649717514124294,1.0411622276029056,100,177.0,84.28571428571428,177.0,184.28571428571428,354.0,-7.285714285714278,84.0,176.4,184.0,353.4,-7.599999999999994
a5929487d624fde848d6f5681a799965,9,Pittsburgh Pirates,1.74,draftkings,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-19 22:34:05,0.5747126436781609,betus,Arizona Diamondbacks,2.18,0.4587155963302752,1.033428240008436,100,218.00000000000003,125.2873563218391,218.00000000000003,225.2873563218391,436.00000000000006,-7.28735632183907,125.0,217.5,225.0,435.5,-7.5
a5929487d624fde848d6f5681a799965,9,Pittsburgh Pirates,1.74,betmgm,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-19 22:34:21,0.5747126436781609,betus,Arizona Diamondbacks,2.18,0.4587155963302752,1.033428240008436,100,218.00000000000003,125.2873563218391,218.00000000000003,225.2873563218391,436.00000000000006,-7.28735632183907,125.0,217.5,225.0,435.5,-7.5
61f238a6c24d918039fa43936258e482,19,Boston Red Sox,2.05,draftkings,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-19 22:34:05,0.48780487804878053,betus,San Diego Padres,1.81,0.5524861878453039,1.0402910658940845,100,181.0,88.29268292682927,181.0,188.2926829268293,362.0,-7.292682926829286,88.0,180.39999999999998,188.0,361.4,-7.600000000000023
61f238a6c24d918039fa43936258e482,19,Boston Red Sox,2.14,fanduel,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-19 22:34:11,0.4672897196261682,betmgm,San Diego Padres,1.74,0.5747126436781609,1.0420023633043292,100,174.0,81.30841121495327,174.0,181.30841121495325,348.0,-7.308411214953253,81.0,173.34,181.0,347.34000000000003,-7.659999999999997
61f238a6c24d918039fa43936258e482,19,San Diego Padres,1.77,pointsbetus,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-19 22:33:33,0.5649717514124294,betus,Boston Red Sox,2.13,0.4694835680751174,1.0344553194875468,100,213.0,120.33898305084746,213.0,220.33898305084745,426.0,-7.338983050847446,120.0,212.4,220.0,425.4,-7.599999999999994
bd4162a0260b0a3314227c1463c910c7,8,Baltimore Orioles,2.28,betrivers,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-19 22:34:15,0.4385964912280702,betmgm,Toronto Blue Jays,1.65,0.6060606060606061,1.0446570972886762,100,165.0,72.36842105263159,165.0,172.3684210526316,330.0,-7.368421052631589,72.0,164.16,172.0,329.15999999999997,-7.840000000000003
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,7,Chicago White Sox,1.57,betus,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-19 22:33:43,0.6369426751592356,betrivers,Kansas City Royals,2.55,0.3921568627450981,1.0290995379043337,100,254.99999999999997,162.42038216560508,254.99999999999997,262.4203821656051,509.99999999999994,-7.420382165605105,162.0,254.34,262.0,509.34,-7.659999999999997
1842b608a5e738700b9ec806f5890abc,16,Milwaukee Brewers,2.8,draftkings,Tampa Bay Rays,Milwaukee Brewers,2023-05-20 16:10:00,MLB,2023-05-19 22:34:05,0.35714285714285715,betmgm,Tampa Bay Rays,1.44,0.6944444444444444,1.0515873015873016,100,144.0,51.42857142857143,144.0,151.42857142857144,288.0,-7.428571428571445,51.0,142.79999999999998,151.0,286.79999999999995,-8.200000000000017
1c0da596ef99f4439f6502a0cd295e12,17,Los Angeles Dodgers,1.94,betus,St. Louis Cardinals,Los Angeles Dodgers,2023-05-20 19:15:00,MLB,2023-05-19 22:33:43,0.5154639175257733,betmgm,St. Louis Cardinals,1.91,0.5235602094240838,1.039024126949857,100,191.0,98.45360824742268,191.0,198.45360824742266,382.0,-7.453608247422665,98.0,190.12,198.0,381.12,-7.8799999999999955
1c0da596ef99f4439f6502a0cd295e12,17,Los Angeles Dodgers,1.94,betus,St. Louis Cardinals,Los Angeles Dodgers,2023-05-20 19:15:00,MLB,2023-05-19 22:33:43,0.5154639175257733,draftkings,St. Louis Cardinals,1.91,0.5235602094240838,1.039024126949857,100,191.0,98.45360824742268,191.0,198.45360824742266,382.0,-7.453608247422665,98.0,190.12,198.0,381.12,-7.8799999999999955
1c0da596ef99f4439f6502a0cd295e12,17,St. Louis Cardinals,1.93,fanduel,St. Louis Cardinals,Los Angeles Dodgers,2023-05-20 19:15:00,MLB,2023-05-19 22:34:11,0.5181347150259068,betrivers,Los Angeles Dodgers,1.92,0.5208333333333334,1.0389680483592403,100,192.0,99.48186528497409,192.0,199.4818652849741,384.0,-7.481865284974106,99.0,191.07,199.0,383.07,-7.930000000000007
1c0da596ef99f4439f6502a0cd295e12,17,Los Angeles Dodgers,1.93,fanduel,St. Louis Cardinals,Los Angeles Dodgers,2023-05-20 19:15:00,MLB,2023-05-19 22:34:11,0.5181347150259068,betrivers,St. Louis Cardinals,1.92,0.5208333333333334,1.0389680483592403,100,192.0,99.48186528497409,192.0,199.4818652849741,384.0,-7.481865284974106,99.0,191.07,199.0,383.07,-7.930000000000007
1c0da596ef99f4439f6502a0cd295e12,17,Los Angeles Dodgers,1.92,betrivers,St. Louis Cardinals,Los Angeles Dodgers,2023-05-20 19:15:00,MLB,2023-05-19 22:34:15,0.5208333333333334,fanduel,St. Louis Cardinals,1.93,0.5181347150259068,1.0389680483592403,100,193.0,100.52083333333334,193.0,200.52083333333334,386.0,-7.520833333333343,101.0,193.92,201.0,386.91999999999996,-8.0
1c0da596ef99f4439f6502a0cd295e12,17,St. Louis Cardinals,1.92,betrivers,St. Louis Cardinals,Los Angeles Dodgers,2023-05-20 19:15:00,MLB,2023-05-19 22:34:15,0.5208333333333334,fanduel,Los Angeles Dodgers,1.93,0.5181347150259068,1.0389680483592403,100,193.0,100.52083333333334,193.0,200.52083333333334,386.0,-7.520833333333343,101.0,193.92,201.0,386.91999999999996,-8.0
745d07987643f66b1e2bd332a6938e3d,15,Oakland Athletics,3.4,betus,Houston Astros,Oakland Athletics,2023-05-20 16:10:00,MLB,2023-05-19 22:33:43,0.29411764705882354,fanduel,Houston Astros,1.31,0.7633587786259541,1.0574764256847777,100,131.0,38.529411764705884,131.0,138.52941176470588,262.0,-7.529411764705884,39.0,132.6,139.0,263.6,-8.0
745d07987643f66b1e2bd332a6938e3d,15,Oakland Athletics,3.4,betmgm,Houston Astros,Oakland Athletics,2023-05-20 16:10:00,MLB,2023-05-19 22:34:21,0.29411764705882354,fanduel,Houston Astros,1.31,0.7633587786259541,1.0574764256847777,100,131.0,38.529411764705884,131.0,138.52941176470588,262.0,-7.529411764705884,39.0,132.6,139.0,263.6,-8.0
1c0da596ef99f4439f6502a0cd295e12,17,St. Louis Cardinals,1.91,draftkings,St. Louis Cardinals,Los Angeles Dodgers,2023-05-20 19:15:00,MLB,2023-05-19 22:34:05,0.5235602094240838,betus,Los Angeles Dodgers,1.94,0.5154639175257733,1.039024126949857,100,194.0,101.57068062827226,194.0,201.57068062827227,388.0,-7.570680628272271,102.0,194.82,202.0,388.82,-8.0
1c0da596ef99f4439f6502a0cd295e12,17,St. Louis Cardinals,1.91,betmgm,St. Louis Cardinals,Los Angeles Dodgers,2023-05-20 19:15:00,MLB,2023-05-19 22:34:21,0.5235602094240838,betus,Los Angeles Dodgers,1.94,0.5154639175257733,1.039024126949857,100,194.0,101.57068062827226,194.0,201.57068062827227,388.0,-7.570680628272271,102.0,194.82,202.0,388.82,-8.0
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,7,Kansas City Royals,2.5,betmgm,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-19 22:34:21,0.4,wynnbet,Chicago White Sox,1.54,0.6493506493506493,1.0493506493506493,100,154.0,61.6,154.0,161.6,308.0,-7.599999999999994,62.0,155.0,162.0,309.0,-8.0
eda61dfe9a4b9503cc608dd1b0646439,13,Miami Marlins,2.43,betus,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-19 22:33:43,0.4115226337448559,fanduel,San Francisco Giants,1.57,0.6369426751592356,1.0484653089040916,100,157.0,64.60905349794238,157.0,164.6090534979424,314.0,-7.609053497942398,65.0,157.95000000000002,165.0,314.95000000000005,-8.0
eda61dfe9a4b9503cc608dd1b0646439,13,Miami Marlins,2.43,betus,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-19 22:33:43,0.4115226337448559,betmgm,San Francisco Giants,1.57,0.6369426751592356,1.0484653089040916,100,157.0,64.60905349794238,157.0,164.6090534979424,314.0,-7.609053497942398,65.0,157.95000000000002,165.0,314.95000000000005,-8.0
c29149d7163c7392eed06aec896064ba,14,Cleveland Guardians,2.45,betus,New York Mets,Cleveland Guardians,2023-05-20 16:10:00,MLB,2023-05-19 22:33:43,0.4081632653061224,fanduel,New York Mets,1.56,0.641025641025641,1.0491889063317634,100,156.0,63.6734693877551,156.0,163.6734693877551,312.0,-7.673469387755091,64.0,156.8,164.0,312.8,-8.0
61f238a6c24d918039fa43936258e482,19,Boston Red Sox,2.13,betus,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-19 22:33:43,0.4694835680751174,betmgm,San Diego Padres,1.74,0.5747126436781609,1.0441962117532784,100,174.0,81.69014084507043,174.0,181.69014084507043,348.0,-7.690140845070431,82.0,174.66,182.0,348.65999999999997,-8.0
d140ec16fbee1387e9a4652cdaeb1ff4,11,Colorado Rockies,2.6,pointsbetus,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-19 22:33:33,0.3846153846153846,fanduel,Texas Rangers,1.5,0.6666666666666666,1.051282051282051,100,150.0,57.69230769230769,150.0,157.69230769230768,300.0,-7.692307692307679,58.0,150.8,158.0,300.8,-8.0
d140ec16fbee1387e9a4652cdaeb1ff4,11,Colorado Rockies,2.6,draftkings,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-19 22:34:05,0.3846153846153846,fanduel,Texas Rangers,1.5,0.6666666666666666,1.051282051282051,100,150.0,57.69230769230769,150.0,157.69230769230768,300.0,-7.692307692307679,58.0,150.8,158.0,300.8,-8.0
bd4162a0260b0a3314227c1463c910c7,8,Toronto Blue Jays,1.68,fanduel,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-19 22:34:11,0.5952380952380952,betrivers,Baltimore Orioles,2.28,0.4385964912280702,1.0338345864661656,100,227.99999999999997,135.7142857142857,227.99999999999997,235.7142857142857,455.99999999999994,-7.714285714285722,136.0,228.48,236.0,456.47999999999996,-8.000000000000028
bd4162a0260b0a3314227c1463c910c7,8,Toronto Blue Jays,1.69,wynnbet,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-19 22:32:31,0.591715976331361,fanduel,Baltimore Orioles,2.26,0.4424778761061947,1.0341938524375558,100,225.99999999999997,133.72781065088756,225.99999999999997,233.72781065088756,451.99999999999994,-7.727810650887591,134.0,226.45999999999998,234.0,452.4599999999999,-8.000000000000028
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,7,Chicago White Sox,1.55,betrivers,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-19 22:34:15,0.6451612903225806,draftkings,Kansas City Royals,2.6,0.3846153846153846,1.029776674937965,100,260.0,167.74193548387098,260.0,267.741935483871,520.0,-7.741935483870975,168.0,260.40000000000003,268.0,520.4000000000001,-8.0
a5929487d624fde848d6f5681a799965,9,Pittsburgh Pirates,1.77,pointsbetus,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-19 22:33:33,0.5649717514124294,betrivers,Arizona Diamondbacks,2.12,0.4716981132075471,1.0366698646199766,100,212.0,119.77401129943503,212.0,219.77401129943502,424.0,-7.774011299435017,120.0,212.4,220.0,424.4,-8.0
