ID,Game_ID,Team,Line,Book,Home_Team,Away_Team,Start_Time,League,Line_Update
a5929487d624fde848d6f5681a799965,4,Pittsburgh Pirates,1.75,barstool,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:43
a5929487d624fde848d6f5681a799965,4,Arizona Diamondbacks,2.14,betrivers,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:33
a5929487d624fde848d6f5681a799965,4,Pittsburgh Pirates,1.75,betrivers,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:33
a5929487d624fde848d6f5681a799965,4,Arizona Diamondbacks,2.16,superbook,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:18
a5929487d624fde848d6f5681a799965,4,Pittsburgh Pirates,1.74,superbook,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:18
a5929487d624fde848d6f5681a799965,4,Arizona Diamondbacks,2.1,betmgm,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:54
a5929487d624fde848d6f5681a799965,4,Pittsburgh Pirates,1.74,betmgm,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:54
cb17f99c96dea1465070c51cca44d7dc,5,Chicago Cubs,2.4,draftkings,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:41
cb17f99c96dea1465070c51cca44d7dc,5,Philadelphia Phillies,1.61,draftkings,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:41
cb17f99c96dea1465070c51cca44d7dc,5,Chicago Cubs,2.4,betus,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:03
cb17f99c96dea1465070c51cca44d7dc,5,Philadelphia Phillies,1.65,betus,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:03
cb17f99c96dea1465070c51cca44d7dc,5,Chicago Cubs,2.4,williamhill_us,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
cb17f99c96dea1465070c51cca44d7dc,5,Philadelphia Phillies,1.61,williamhill_us,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
cb17f99c96dea1465070c51cca44d7dc,5,Chicago Cubs,2.43,lowvig,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:13
cb17f99c96dea1465070c51cca44d7dc,5,Philadelphia Phillies,1.65,lowvig,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:13
cb17f99c96dea1465070c51cca44d7dc,5,Chicago Cubs,2.43,betonlineag,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
cb17f99c96dea1465070c51cca44d7dc,5,Philadelphia Phillies,1.64,betonlineag,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
cb17f99c96dea1465070c51cca44d7dc,5,Chicago Cubs,2.39,bovada,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:54
cb17f99c96dea1465070c51cca44d7dc,5,Philadelphia Phillies,1.61,bovada,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:54
cb17f99c96dea1465070c51cca44d7dc,5,Chicago Cubs,2.45,wynnbet,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:28:28
cb17f99c96dea1465070c51cca44d7dc,5,Philadelphia Phillies,1.63,wynnbet,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:28:28
cb17f99c96dea1465070c51cca44d7dc,5,Chicago Cubs,2.46,fanduel,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:24
cb17f99c96dea1465070c51cca44d7dc,5,Philadelphia Phillies,1.57,fanduel,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:24
cb17f99c96dea1465070c51cca44d7dc,5,Chicago Cubs,2.38,foxbet,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:18
cb17f99c96dea1465070c51cca44d7dc,5,Philadelphia Phillies,1.55,foxbet,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:18
cb17f99c96dea1465070c51cca44d7dc,5,Chicago Cubs,2.39,mybookieag,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
cb17f99c96dea1465070c51cca44d7dc,5,Philadelphia Phillies,1.58,mybookieag,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
cb17f99c96dea1465070c51cca44d7dc,5,Chicago Cubs,2.46,circasports,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:16
cb17f99c96dea1465070c51cca44d7dc,5,Philadelphia Phillies,1.57,circasports,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:16
cb17f99c96dea1465070c51cca44d7dc,5,Chicago Cubs,2.5,barstool,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:43
cb17f99c96dea1465070c51cca44d7dc,5,Philadelphia Phillies,1.55,barstool,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:43
cb17f99c96dea1465070c51cca44d7dc,5,Chicago Cubs,2.5,betrivers,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:33
cb17f99c96dea1465070c51cca44d7dc,5,Philadelphia Phillies,1.57,betrivers,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:33
cb17f99c96dea1465070c51cca44d7dc,5,Chicago Cubs,2.5,twinspires,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:51
cb17f99c96dea1465070c51cca44d7dc,5,Philadelphia Phillies,1.54,twinspires,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:51
cb17f99c96dea1465070c51cca44d7dc,5,Chicago Cubs,2.5,sugarhouse,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:43
cb17f99c96dea1465070c51cca44d7dc,5,Philadelphia Phillies,1.57,sugarhouse,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:43
cb17f99c96dea1465070c51cca44d7dc,5,Chicago Cubs,2.5,unibet_us,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:29
cb17f99c96dea1465070c51cca44d7dc,5,Philadelphia Phillies,1.55,unibet_us,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:29
cb17f99c96dea1465070c51cca44d7dc,5,Chicago Cubs,2.35,superbook,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:18
cb17f99c96dea1465070c51cca44d7dc,5,Philadelphia Phillies,1.62,superbook,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:18
cb17f99c96dea1465070c51cca44d7dc,5,Chicago Cubs,2.45,betmgm,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:54
cb17f99c96dea1465070c51cca44d7dc,5,Philadelphia Phillies,1.57,betmgm,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:54
d140ec16fbee1387e9a4652cdaeb1ff4,6,Colorado Rockies,2.6,draftkings,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:41
d140ec16fbee1387e9a4652cdaeb1ff4,6,Texas Rangers,1.53,draftkings,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:41
d140ec16fbee1387e9a4652cdaeb1ff4,6,Colorado Rockies,2.65,betus,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:03
d140ec16fbee1387e9a4652cdaeb1ff4,6,Texas Rangers,1.54,betus,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:03
d140ec16fbee1387e9a4652cdaeb1ff4,6,Colorado Rockies,2.67,betonlineag,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
d140ec16fbee1387e9a4652cdaeb1ff4,6,Texas Rangers,1.54,betonlineag,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
d140ec16fbee1387e9a4652cdaeb1ff4,6,Colorado Rockies,2.67,lowvig,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:13
d140ec16fbee1387e9a4652cdaeb1ff4,6,Texas Rangers,1.55,lowvig,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:13
d140ec16fbee1387e9a4652cdaeb1ff4,6,Colorado Rockies,2.62,williamhill_us,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
d140ec16fbee1387e9a4652cdaeb1ff4,6,Texas Rangers,1.51,williamhill_us,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
d140ec16fbee1387e9a4652cdaeb1ff4,6,Colorado Rockies,2.53,bovada,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:54
d140ec16fbee1387e9a4652cdaeb1ff4,6,Texas Rangers,1.54,bovada,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:54
d140ec16fbee1387e9a4652cdaeb1ff4,6,Colorado Rockies,2.68,fanduel,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:24
d140ec16fbee1387e9a4652cdaeb1ff4,6,Texas Rangers,1.5,fanduel,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:24
d140ec16fbee1387e9a4652cdaeb1ff4,6,Colorado Rockies,2.7,wynnbet,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:28:28
d140ec16fbee1387e9a4652cdaeb1ff4,6,Texas Rangers,1.53,wynnbet,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:28:28
d140ec16fbee1387e9a4652cdaeb1ff4,6,Colorado Rockies,2.5,foxbet,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:18
d140ec16fbee1387e9a4652cdaeb1ff4,6,Texas Rangers,1.5,foxbet,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:18
d140ec16fbee1387e9a4652cdaeb1ff4,6,Colorado Rockies,2.58,mybookieag,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
d140ec16fbee1387e9a4652cdaeb1ff4,6,Texas Rangers,1.51,mybookieag,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
d140ec16fbee1387e9a4652cdaeb1ff4,6,Colorado Rockies,2.6,pointsbetus,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:07
d140ec16fbee1387e9a4652cdaeb1ff4,6,Texas Rangers,1.53,pointsbetus,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:07
d140ec16fbee1387e9a4652cdaeb1ff4,6,Colorado Rockies,2.53,circasports,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:16
d140ec16fbee1387e9a4652cdaeb1ff4,6,Texas Rangers,1.55,circasports,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:16
d140ec16fbee1387e9a4652cdaeb1ff4,6,Colorado Rockies,2.63,barstool,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:43
d140ec16fbee1387e9a4652cdaeb1ff4,6,Texas Rangers,1.53,barstool,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:43
d140ec16fbee1387e9a4652cdaeb1ff4,6,Colorado Rockies,2.63,twinspires,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:51
d140ec16fbee1387e9a4652cdaeb1ff4,6,Texas Rangers,1.48,twinspires,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:51
d140ec16fbee1387e9a4652cdaeb1ff4,6,Colorado Rockies,2.63,sugarhouse,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:43
d140ec16fbee1387e9a4652cdaeb1ff4,6,Texas Rangers,1.53,sugarhouse,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:43
d140ec16fbee1387e9a4652cdaeb1ff4,6,Colorado Rockies,2.63,unibet_us,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:29
d140ec16fbee1387e9a4652cdaeb1ff4,6,Texas Rangers,1.53,unibet_us,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:29
d140ec16fbee1387e9a4652cdaeb1ff4,6,Colorado Rockies,2.63,betrivers,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:33
d140ec16fbee1387e9a4652cdaeb1ff4,6,Texas Rangers,1.53,betrivers,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:33
d140ec16fbee1387e9a4652cdaeb1ff4,6,Colorado Rockies,2.6,superbook,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:18
d140ec16fbee1387e9a4652cdaeb1ff4,6,Texas Rangers,1.53,superbook,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:18
d140ec16fbee1387e9a4652cdaeb1ff4,6,Colorado Rockies,2.55,betmgm,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:54
d140ec16fbee1387e9a4652cdaeb1ff4,6,Texas Rangers,1.53,betmgm,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:54
8e7bc3a287071b73f6bb6331f42ee7db,7,Detroit Tigers,1.95,draftkings,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:41
8e7bc3a287071b73f6bb6331f42ee7db,7,Washington Nationals,1.87,draftkings,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:41
8e7bc3a287071b73f6bb6331f42ee7db,7,Detroit Tigers,2.02,betus,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:03
8e7bc3a287071b73f6bb6331f42ee7db,7,Washington Nationals,1.89,betus,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:03
8e7bc3a287071b73f6bb6331f42ee7db,7,Detroit Tigers,2.02,betonlineag,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
8e7bc3a287071b73f6bb6331f42ee7db,7,Washington Nationals,1.89,betonlineag,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
8e7bc3a287071b73f6bb6331f42ee7db,7,Detroit Tigers,2.02,lowvig,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:13
8e7bc3a287071b73f6bb6331f42ee7db,7,Washington Nationals,1.89,lowvig,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:13
8e7bc3a287071b73f6bb6331f42ee7db,7,Detroit Tigers,1.95,williamhill_us,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
8e7bc3a287071b73f6bb6331f42ee7db,7,Washington Nationals,1.87,williamhill_us,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
8e7bc3a287071b73f6bb6331f42ee7db,7,Detroit Tigers,1.95,bovada,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:54
8e7bc3a287071b73f6bb6331f42ee7db,7,Washington Nationals,1.87,bovada,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:54
8e7bc3a287071b73f6bb6331f42ee7db,7,Detroit Tigers,1.89,fanduel,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:24
8e7bc3a287071b73f6bb6331f42ee7db,7,Washington Nationals,1.96,fanduel,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:24
8e7bc3a287071b73f6bb6331f42ee7db,7,Detroit Tigers,2.0,wynnbet,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:28:28
8e7bc3a287071b73f6bb6331f42ee7db,7,Washington Nationals,1.91,wynnbet,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:28:28
8e7bc3a287071b73f6bb6331f42ee7db,7,Detroit Tigers,1.91,foxbet,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:18
8e7bc3a287071b73f6bb6331f42ee7db,7,Washington Nationals,1.83,foxbet,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:18
8e7bc3a287071b73f6bb6331f42ee7db,7,Detroit Tigers,1.95,mybookieag,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
8e7bc3a287071b73f6bb6331f42ee7db,7,Washington Nationals,1.86,mybookieag,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
8e7bc3a287071b73f6bb6331f42ee7db,7,Detroit Tigers,1.95,pointsbetus,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:07
8e7bc3a287071b73f6bb6331f42ee7db,7,Washington Nationals,1.87,pointsbetus,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:07
8e7bc3a287071b73f6bb6331f42ee7db,7,Detroit Tigers,1.95,circasports,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:16
8e7bc3a287071b73f6bb6331f42ee7db,7,Washington Nationals,1.88,circasports,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:16
8e7bc3a287071b73f6bb6331f42ee7db,7,Detroit Tigers,1.93,betrivers,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:33
8e7bc3a287071b73f6bb6331f42ee7db,7,Washington Nationals,1.93,betrivers,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:33
8e7bc3a287071b73f6bb6331f42ee7db,7,Detroit Tigers,1.93,barstool,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:43
8e7bc3a287071b73f6bb6331f42ee7db,7,Washington Nationals,1.93,barstool,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:43
8e7bc3a287071b73f6bb6331f42ee7db,7,Detroit Tigers,1.93,twinspires,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:51
8e7bc3a287071b73f6bb6331f42ee7db,7,Washington Nationals,1.88,twinspires,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:51
8e7bc3a287071b73f6bb6331f42ee7db,7,Detroit Tigers,1.93,sugarhouse,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:43
8e7bc3a287071b73f6bb6331f42ee7db,7,Washington Nationals,1.93,sugarhouse,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:43
8e7bc3a287071b73f6bb6331f42ee7db,7,Detroit Tigers,1.93,unibet_us,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:29
8e7bc3a287071b73f6bb6331f42ee7db,7,Washington Nationals,1.93,unibet_us,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:29
8e7bc3a287071b73f6bb6331f42ee7db,7,Detroit Tigers,1.94,superbook,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:18
8e7bc3a287071b73f6bb6331f42ee7db,7,Washington Nationals,1.91,superbook,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:18
8e7bc3a287071b73f6bb6331f42ee7db,7,Detroit Tigers,1.95,betmgm,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:54
8e7bc3a287071b73f6bb6331f42ee7db,7,Washington Nationals,1.87,betmgm,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-20 00:31:54
eda61dfe9a4b9503cc608dd1b0646439,8,Miami Marlins,2.4,draftkings,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:41
eda61dfe9a4b9503cc608dd1b0646439,8,San Francisco Giants,1.61,draftkings,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:41
eda61dfe9a4b9503cc608dd1b0646439,8,Miami Marlins,2.43,betus,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:03
eda61dfe9a4b9503cc608dd1b0646439,8,San Francisco Giants,1.63,betus,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:03
eda61dfe9a4b9503cc608dd1b0646439,8,Miami Marlins,2.4,williamhill_us,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
eda61dfe9a4b9503cc608dd1b0646439,8,San Francisco Giants,1.61,williamhill_us,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
eda61dfe9a4b9503cc608dd1b0646439,8,Miami Marlins,2.42,betonlineag,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
eda61dfe9a4b9503cc608dd1b0646439,8,San Francisco Giants,1.64,betonlineag,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
eda61dfe9a4b9503cc608dd1b0646439,8,Miami Marlins,2.42,lowvig,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:13
eda61dfe9a4b9503cc608dd1b0646439,8,San Francisco Giants,1.65,lowvig,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:13
eda61dfe9a4b9503cc608dd1b0646439,8,Miami Marlins,2.39,bovada,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:54
eda61dfe9a4b9503cc608dd1b0646439,8,San Francisco Giants,1.61,bovada,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:54
eda61dfe9a4b9503cc608dd1b0646439,8,Miami Marlins,2.46,fanduel,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:24
eda61dfe9a4b9503cc608dd1b0646439,8,San Francisco Giants,1.57,fanduel,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:24
eda61dfe9a4b9503cc608dd1b0646439,8,Miami Marlins,2.5,wynnbet,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:28:28
eda61dfe9a4b9503cc608dd1b0646439,8,San Francisco Giants,1.61,wynnbet,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:28:28
eda61dfe9a4b9503cc608dd1b0646439,8,Miami Marlins,2.3,foxbet,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:18
eda61dfe9a4b9503cc608dd1b0646439,8,San Francisco Giants,1.57,foxbet,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:18
eda61dfe9a4b9503cc608dd1b0646439,8,Miami Marlins,2.37,mybookieag,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
eda61dfe9a4b9503cc608dd1b0646439,8,San Francisco Giants,1.59,mybookieag,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
eda61dfe9a4b9503cc608dd1b0646439,8,Miami Marlins,2.38,circasports,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:16
eda61dfe9a4b9503cc608dd1b0646439,8,San Francisco Giants,1.61,circasports,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:16
eda61dfe9a4b9503cc608dd1b0646439,8,Miami Marlins,2.4,betrivers,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:33
eda61dfe9a4b9503cc608dd1b0646439,8,San Francisco Giants,1.62,betrivers,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:33
eda61dfe9a4b9503cc608dd1b0646439,8,Miami Marlins,2.4,twinspires,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:51
eda61dfe9a4b9503cc608dd1b0646439,8,San Francisco Giants,1.57,twinspires,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:51
eda61dfe9a4b9503cc608dd1b0646439,8,Miami Marlins,2.4,sugarhouse,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:43
eda61dfe9a4b9503cc608dd1b0646439,8,San Francisco Giants,1.62,sugarhouse,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:43
eda61dfe9a4b9503cc608dd1b0646439,8,Miami Marlins,2.4,barstool,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:43
eda61dfe9a4b9503cc608dd1b0646439,8,San Francisco Giants,1.62,barstool,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:43
eda61dfe9a4b9503cc608dd1b0646439,8,Miami Marlins,2.4,unibet_us,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:29
eda61dfe9a4b9503cc608dd1b0646439,8,San Francisco Giants,1.62,unibet_us,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:29
eda61dfe9a4b9503cc608dd1b0646439,8,Miami Marlins,2.56,superbook,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:18
