ID,Game_ID,Team,Line,Book,Home_Team,Away_Team,Start_Time,League,Line_Update,WinProbability,BookB,TeamB,LineB,WinProbabilityB,CombineWinProbability,WagerB,PayoutB,WagerA,PayoutA,CombineWager,CombinePayuot,MinimumNetPayout,MaximumNetPayout,WagerARounded,PayoutARounded,CombineWagerRounded,CombinePayuotRounded,MinimumNetPayoutRounded,MaximumNetPayoutRounded
61f238a6c24d918039fa43936258e482,14,Boston Red Sox,2.15,wynnbet,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-20 00:28:28,0.46511627906976744,betrivers,San Diego Padres,1.78,0.5617977528089888,1.0269140318787562,100,178.0,82.79069767441861,178.0,182.7906976744186,356.0,-4.790697674418595,-4.790697674418595,83.0,178.45,183.0,356.45,-5.0,-5.0
745d07987643f66b1e2bd332a6938e3d,10,Oakland Athletics,3.45,wynnbet,Houston Astros,Oakland Athletics,2023-05-20 16:10:00,MLB,2023-05-20 00:28:28,0.2898550724637681,draftkings,Houston Astros,1.34,0.7462686567164178,1.036123729180186,100,134.0,38.84057971014492,134.0,138.84057971014494,268.0,-4.840579710144937,-4.840579710144937,39.0,134.55,139.0,268.55,-5.0,-5.0
745d07987643f66b1e2bd332a6938e3d,10,Oakland Athletics,3.45,draftkings,Houston Astros,Oakland Athletics,2023-05-20 16:10:00,MLB,2023-05-20 00:31:41,0.2898550724637681,betrivers,Houston Astros,1.34,0.7462686567164178,1.036123729180186,100,134.0,38.84057971014492,134.0,138.84057971014494,268.0,-4.840579710144937,-4.840579710144937,39.0,134.55,139.0,268.55,-5.0,-5.0
745d07987643f66b1e2bd332a6938e3d,10,Oakland Athletics,3.45,wynnbet,Houston Astros,Oakland Athletics,2023-05-20 16:10:00,MLB,2023-05-20 00:28:28,0.2898550724637681,betrivers,Houston Astros,1.34,0.7462686567164178,1.036123729180186,100,134.0,38.84057971014492,134.0,138.84057971014494,268.0,-4.840579710144937,-4.840579710144937,39.0,134.55,139.0,268.55,-5.0,-5.0
1842b608a5e738700b9ec806f5890abc,11,Milwaukee Brewers,2.8,draftkings,Tampa Bay Rays,Milwaukee Brewers,2023-05-20 16:10:00,MLB,2023-05-20 00:31:41,0.35714285714285715,pointsbetus,Tampa Bay Rays,1.48,0.6756756756756757,1.0328185328185329,100,148.0,52.85714285714286,148.0,152.85714285714286,296.0,-4.857142857142861,-4.857142857142861,53.0,148.39999999999998,153.0,296.4,-5.0,-5.0
1842b608a5e738700b9ec806f5890abc,11,Milwaukee Brewers,2.8,draftkings,Tampa Bay Rays,Milwaukee Brewers,2023-05-20 16:10:00,MLB,2023-05-20 00:31:41,0.35714285714285715,betmgm,Tampa Bay Rays,1.48,0.6756756756756757,1.0328185328185329,100,148.0,52.85714285714286,148.0,152.85714285714286,296.0,-4.857142857142861,-4.857142857142861,53.0,148.39999999999998,153.0,296.4,-5.0,-5.0
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Chicago White Sox,1.56,betus,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:03,0.641025641025641,betrivers,Kansas City Royals,2.65,0.37735849056603776,1.0183841315916786,100,265.0,169.87179487179486,265.0,269.87179487179486,530.0,-4.871794871794862,-4.871794871794862,170.0,265.2,270.0,530.2,-5.0,-5.0
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Chicago White Sox,1.56,betus,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:03,0.641025641025641,wynnbet,Kansas City Royals,2.65,0.37735849056603776,1.0183841315916786,100,265.0,169.87179487179486,265.0,269.87179487179486,530.0,-4.871794871794862,-4.871794871794862,170.0,265.2,270.0,530.2,-5.0,-5.0
61f238a6c24d918039fa43936258e482,14,San Diego Padres,1.8,draftkings,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-20 00:31:41,0.5555555555555556,fanduel,Boston Red Sox,2.14,0.4672897196261682,1.0228452751817239,100,214.0,118.88888888888889,214.0,218.88888888888889,428.0,-4.888888888888886,-4.888888888888886,119.0,214.20000000000002,219.0,428.20000000000005,-5.0,-5.0
61f238a6c24d918039fa43936258e482,14,San Diego Padres,1.8,wynnbet,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-20 00:28:28,0.5555555555555556,fanduel,Boston Red Sox,2.14,0.4672897196261682,1.0228452751817239,100,214.0,118.88888888888889,214.0,218.88888888888889,428.0,-4.888888888888886,-4.888888888888886,119.0,214.20000000000002,219.0,428.20000000000005,-5.0,-5.0
cb17f99c96dea1465070c51cca44d7dc,5,Chicago Cubs,2.4,betus,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:03,0.4166666666666667,wynnbet,Philadelphia Phillies,1.63,0.6134969325153374,1.0301635991820042,100,163.0,67.91666666666667,163.0,167.91666666666669,326.0,-4.916666666666686,-4.916666666666686,68.0,163.2,168.0,326.2,-5.0,-5.0
eda61dfe9a4b9503cc608dd1b0646439,8,Miami Marlins,2.4,draftkings,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:41,0.4166666666666667,betus,San Francisco Giants,1.63,0.6134969325153374,1.0301635991820042,100,163.0,67.91666666666667,163.0,167.91666666666669,326.0,-4.916666666666686,-4.916666666666686,68.0,163.2,168.0,326.2,-5.0,-5.0
eda61dfe9a4b9503cc608dd1b0646439,8,Miami Marlins,2.4,betrivers,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:33,0.4166666666666667,betus,San Francisco Giants,1.63,0.6134969325153374,1.0301635991820042,100,163.0,67.91666666666667,163.0,167.91666666666669,326.0,-4.916666666666686,-4.916666666666686,68.0,163.2,168.0,326.2,-5.0,-5.0
cb17f99c96dea1465070c51cca44d7dc,5,Chicago Cubs,2.4,draftkings,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:41,0.4166666666666667,wynnbet,Philadelphia Phillies,1.63,0.6134969325153374,1.0301635991820042,100,163.0,67.91666666666667,163.0,167.91666666666669,326.0,-4.916666666666686,-4.916666666666686,68.0,163.2,168.0,326.2,-5.0,-5.0
eda61dfe9a4b9503cc608dd1b0646439,8,San Francisco Giants,1.63,betus,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:03,0.6134969325153374,fanduel,Miami Marlins,2.46,0.4065040650406504,1.0200009975559878,100,246.0,150.920245398773,245.99999999999997,250.920245398773,492.0,-4.920245398773034,-4.920245398773034,151.0,246.13,251.0,492.13,-5.0,-5.0
cb17f99c96dea1465070c51cca44d7dc,5,Philadelphia Phillies,1.63,wynnbet,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:28:28,0.6134969325153374,fanduel,Chicago Cubs,2.46,0.4065040650406504,1.0200009975559878,100,246.0,150.920245398773,245.99999999999997,250.920245398773,492.0,-4.920245398773034,-4.920245398773034,151.0,246.13,251.0,492.13,-5.0,-5.0
0b2f2cda91300e5142e50e01eea55755,13,Minnesota Twins,2.08,fanduel,Los Angeles Angels,Minnesota Twins,2023-05-20 22:07:00,MLB,2023-05-20 00:31:24,0.4807692307692307,draftkings,Los Angeles Angels,1.83,0.5464480874316939,1.0272173182009245,100,183.0,87.98076923076923,183.0,187.98076923076923,366.0,-4.980769230769226,-4.980769230769226,88.0,183.04000000000002,188.0,366.04,-5.0,-5.0
0b2f2cda91300e5142e50e01eea55755,13,Minnesota Twins,2.08,fanduel,Los Angeles Angels,Minnesota Twins,2023-05-20 22:07:00,MLB,2023-05-20 00:31:24,0.4807692307692307,pointsbetus,Los Angeles Angels,1.83,0.5464480874316939,1.0272173182009245,100,183.0,87.98076923076923,183.0,187.98076923076923,366.0,-4.980769230769226,-4.980769230769226,88.0,183.04000000000002,188.0,366.04,-5.0,-5.0
bd4162a0260b0a3314227c1463c910c7,3,Baltimore Orioles,2.25,betmgm,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:54,0.4444444444444444,draftkings,Toronto Blue Jays,1.71,0.5847953216374269,1.0292397660818713,100,171.0,76.0,171.0,176.0,342.0,-5.0,-5.0,76.0,171.0,176.0,342.0,-5.0,-5.0
745d07987643f66b1e2bd332a6938e3d,10,Oakland Athletics,3.5,betrivers,Houston Astros,Oakland Athletics,2023-05-20 16:10:00,MLB,2023-05-20 00:31:33,0.2857142857142857,betmgm,Houston Astros,1.33,0.7518796992481203,1.037593984962406,100,133.0,38.0,133.0,138.0,266.0,-5.0,-5.0,38.0,133.0,138.0,266.0,-5.0,-5.0
745d07987643f66b1e2bd332a6938e3d,10,Oakland Athletics,3.5,betrivers,Houston Astros,Oakland Athletics,2023-05-20 16:10:00,MLB,2023-05-20 00:31:33,0.2857142857142857,betus,Houston Astros,1.33,0.7518796992481203,1.037593984962406,100,133.0,38.0,133.0,138.0,266.0,-5.0,-5.0,38.0,133.0,138.0,266.0,-5.0,-5.0
a5929487d624fde848d6f5681a799965,4,Arizona Diamondbacks,2.25,wynnbet,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:28:28,0.4444444444444444,pointsbetus,Pittsburgh Pirates,1.71,0.5847953216374269,1.0292397660818713,100,171.0,76.0,171.0,176.0,342.0,-5.0,-5.0,76.0,171.0,176.0,342.0,-5.0,-5.0
bd4162a0260b0a3314227c1463c910c7,3,Baltimore Orioles,2.25,betus,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:03,0.4444444444444444,draftkings,Toronto Blue Jays,1.71,0.5847953216374269,1.0292397660818713,100,171.0,76.0,171.0,176.0,342.0,-5.0,-5.0,76.0,171.0,176.0,342.0,-5.0,-5.0
bd4162a0260b0a3314227c1463c910c7,3,Baltimore Orioles,2.25,betmgm,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:54,0.4444444444444444,betus,Toronto Blue Jays,1.71,0.5847953216374269,1.0292397660818713,100,171.0,76.0,171.0,176.0,342.0,-5.0,-5.0,76.0,171.0,176.0,342.0,-5.0,-5.0
bd4162a0260b0a3314227c1463c910c7,3,Baltimore Orioles,2.3,wynnbet,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:28:28,0.4347826086956522,fanduel,Toronto Blue Jays,1.68,0.5952380952380952,1.0300207039337475,100,168.0,73.04347826086958,168.0,173.04347826086956,336.0,-5.043478260869563,-5.043478260869563,73.0,167.89999999999998,173.0,335.9,-5.100000000000023,-5.100000000000023
a5929487d624fde848d6f5681a799965,4,Arizona Diamondbacks,2.2,fanduel,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:24,0.45454545454545453,betmgm,Pittsburgh Pirates,1.74,0.5747126436781609,1.0292580982236155,100,174.0,79.09090909090908,174.0,179.09090909090907,348.0,-5.090909090909065,-5.090909090909065,79.0,173.8,179.0,347.8,-5.199999999999989,-5.199999999999989
a5929487d624fde848d6f5681a799965,4,Arizona Diamondbacks,2.2,fanduel,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:24,0.45454545454545453,draftkings,Pittsburgh Pirates,1.74,0.5747126436781609,1.0292580982236155,100,174.0,79.09090909090908,174.0,179.09090909090907,348.0,-5.090909090909065,-5.090909090909065,79.0,173.8,179.0,347.8,-5.199999999999989,-5.199999999999989
a5929487d624fde848d6f5681a799965,4,Arizona Diamondbacks,2.2,fanduel,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:24,0.45454545454545453,wynnbet,Pittsburgh Pirates,1.74,0.5747126436781609,1.0292580982236155,100,174.0,79.09090909090908,174.0,179.09090909090907,348.0,-5.090909090909065,-5.090909090909065,79.0,173.8,179.0,347.8,-5.199999999999989,-5.199999999999989
39af70ee8cdc4ac5884a0071f63e812a,1,Miami Marlins,8.25,betmgm,San Francisco Giants,Miami Marlins,2023-05-19 22:15:00,MLB,2023-05-20 00:31:54,0.12121212121212122,draftkings,San Francisco Giants,1.08,0.9259259259259258,1.0471380471380471,100,108.0,13.090909090909092,108.0,113.0909090909091,216.0,-5.0909090909090935,-5.0909090909090935,13.0,107.25,113.0,215.25,-5.75,-5.75
d140ec16fbee1387e9a4652cdaeb1ff4,6,Colorado Rockies,2.63,betrivers,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:33,0.3802281368821293,pointsbetus,Texas Rangers,1.53,0.6535947712418301,1.0338229081239594,100,153.0,58.17490494296578,153.0,158.17490494296578,306.0,-5.174904942965782,-5.174904942965782,58.0,152.54,158.0,305.53999999999996,-5.460000000000008,-5.460000000000008
d140ec16fbee1387e9a4652cdaeb1ff4,6,Colorado Rockies,2.63,betrivers,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:33,0.3802281368821293,draftkings,Texas Rangers,1.53,0.6535947712418301,1.0338229081239594,100,153.0,58.17490494296578,153.0,158.17490494296578,306.0,-5.174904942965782,-5.174904942965782,58.0,152.54,158.0,305.53999999999996,-5.460000000000008,-5.460000000000008
d140ec16fbee1387e9a4652cdaeb1ff4,6,Colorado Rockies,2.63,betrivers,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:33,0.3802281368821293,betmgm,Texas Rangers,1.53,0.6535947712418301,1.0338229081239594,100,153.0,58.17490494296578,153.0,158.17490494296578,306.0,-5.174904942965782,-5.174904942965782,58.0,152.54,158.0,305.53999999999996,-5.460000000000008,-5.460000000000008
d140ec16fbee1387e9a4652cdaeb1ff4,6,Colorado Rockies,2.63,betrivers,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:33,0.3802281368821293,wynnbet,Texas Rangers,1.53,0.6535947712418301,1.0338229081239594,100,153.0,58.17490494296578,153.0,158.17490494296578,306.0,-5.174904942965782,-5.174904942965782,58.0,152.54,158.0,305.53999999999996,-5.460000000000008,-5.460000000000008
61f238a6c24d918039fa43936258e482,14,Boston Red Sox,2.14,fanduel,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-20 00:31:24,0.4672897196261682,betrivers,San Diego Padres,1.78,0.5617977528089888,1.029087472435157,100,178.0,83.17757009345794,178.0,183.17757009345794,356.0,-5.177570093457945,-5.177570093457945,83.0,177.62,183.0,355.62,-5.3799999999999955,-5.3799999999999955
1842b608a5e738700b9ec806f5890abc,11,Milwaukee Brewers,2.75,pointsbetus,Tampa Bay Rays,Milwaukee Brewers,2023-05-20 16:10:00,MLB,2023-05-20 00:31:07,0.36363636363636365,fanduel,Tampa Bay Rays,1.49,0.6711409395973155,1.0347773032336791,100,149.0,54.18181818181818,149.0,154.1818181818182,298.0,-5.181818181818187,-5.181818181818187,54.0,148.5,154.0,297.5,-5.5,-5.5
61f238a6c24d918039fa43936258e482,14,Boston Red Sox,2.1,pointsbetus,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-20 00:31:07,0.47619047619047616,betus,San Diego Padres,1.81,0.5524861878453039,1.02867666403578,100,181.0,86.19047619047619,181.0,186.1904761904762,362.0,-5.190476190476204,-5.190476190476204,86.0,180.6,186.0,361.6,-5.400000000000006,-5.400000000000006
61f238a6c24d918039fa43936258e482,14,Boston Red Sox,2.1,betmgm,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-20 00:31:54,0.47619047619047616,betus,San Diego Padres,1.81,0.5524861878453039,1.02867666403578,100,181.0,86.19047619047619,181.0,186.1904761904762,362.0,-5.190476190476204,-5.190476190476204,86.0,180.6,186.0,361.6,-5.400000000000006,-5.400000000000006
61f238a6c24d918039fa43936258e482,14,Boston Red Sox,2.1,betrivers,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-20 00:31:33,0.47619047619047616,betus,San Diego Padres,1.81,0.5524861878453039,1.02867666403578,100,181.0,86.19047619047619,181.0,186.1904761904762,362.0,-5.190476190476204,-5.190476190476204,86.0,180.6,186.0,361.6,-5.400000000000006,-5.400000000000006
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Kansas City Royals,2.6,betus,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:03,0.3846153846153846,wynnbet,Chicago White Sox,1.54,0.6493506493506493,1.033966033966034,100,154.0,59.230769230769226,154.0,159.23076923076923,308.0,-5.230769230769226,-5.230769230769226,59.0,153.4,159.0,307.4,-5.599999999999994,-5.599999999999994
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Kansas City Royals,2.6,betus,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:03,0.3846153846153846,betmgm,Chicago White Sox,1.54,0.6493506493506493,1.033966033966034,100,154.0,59.230769230769226,154.0,159.23076923076923,308.0,-5.230769230769226,-5.230769230769226,59.0,153.4,159.0,307.4,-5.599999999999994,-5.599999999999994
d140ec16fbee1387e9a4652cdaeb1ff4,6,Colorado Rockies,2.6,pointsbetus,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:07,0.3846153846153846,betus,Texas Rangers,1.54,0.6493506493506493,1.033966033966034,100,154.0,59.230769230769226,154.0,159.23076923076923,308.0,-5.230769230769226,-5.230769230769226,59.0,153.4,159.0,307.4,-5.599999999999994,-5.599999999999994
d140ec16fbee1387e9a4652cdaeb1ff4,6,Colorado Rockies,2.6,draftkings,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:41,0.3846153846153846,betus,Texas Rangers,1.54,0.6493506493506493,1.033966033966034,100,154.0,59.230769230769226,154.0,159.23076923076923,308.0,-5.230769230769226,-5.230769230769226,59.0,153.4,159.0,307.4,-5.599999999999994,-5.599999999999994
eda61dfe9a4b9503cc608dd1b0646439,8,Miami Marlins,2.43,betus,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:03,0.4115226337448559,draftkings,San Francisco Giants,1.61,0.6211180124223602,1.0326406461672162,100,161.0,66.2551440329218,161.0,166.2551440329218,322.0,-5.255144032921805,-5.255144032921805,66.0,160.38000000000002,166.0,321.38,-5.619999999999976,-5.619999999999976
eda61dfe9a4b9503cc608dd1b0646439,8,Miami Marlins,2.43,betus,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:03,0.4115226337448559,wynnbet,San Francisco Giants,1.61,0.6211180124223602,1.0326406461672162,100,161.0,66.2551440329218,161.0,166.2551440329218,322.0,-5.255144032921805,-5.255144032921805,66.0,160.38000000000002,166.0,321.38,-5.619999999999976,-5.619999999999976
c29149d7163c7392eed06aec896064ba,9,New York Mets,1.61,betmgm,New York Mets,Cleveland Guardians,2023-05-20 16:10:00,MLB,2023-05-20 00:31:54,0.6211180124223602,fanduel,Cleveland Guardians,2.5,0.4,1.0211180124223602,100,250.0,155.27950310559007,250.00000000000003,255.27950310559007,500.0,-5.2795031055900665,-5.2795031055900665,155.0,249.55,255.0,499.55,-5.449999999999989,-5.449999999999989
cb17f99c96dea1465070c51cca44d7dc,5,Philadelphia Phillies,1.61,draftkings,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:31:41,0.6211180124223602,betrivers,Chicago Cubs,2.5,0.4,1.0211180124223602,100,250.0,155.27950310559007,250.00000000000003,255.27950310559007,500.0,-5.2795031055900665,-5.2795031055900665,155.0,249.55,255.0,499.55,-5.449999999999989,-5.449999999999989
c29149d7163c7392eed06aec896064ba,9,New York Mets,1.61,betmgm,New York Mets,Cleveland Guardians,2023-05-20 16:10:00,MLB,2023-05-20 00:31:54,0.6211180124223602,wynnbet,Cleveland Guardians,2.5,0.4,1.0211180124223602,100,250.0,155.27950310559007,250.00000000000003,255.27950310559007,500.0,-5.2795031055900665,-5.2795031055900665,155.0,249.55,255.0,499.55,-5.449999999999989,-5.449999999999989
eda61dfe9a4b9503cc608dd1b0646439,8,San Francisco Giants,1.61,draftkings,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:41,0.6211180124223602,wynnbet,Miami Marlins,2.5,0.4,1.0211180124223602,100,250.0,155.27950310559007,250.00000000000003,255.27950310559007,500.0,-5.2795031055900665,-5.2795031055900665,155.0,249.55,255.0,499.55,-5.449999999999989,-5.449999999999989
c29149d7163c7392eed06aec896064ba,9,New York Mets,1.61,betus,New York Mets,Cleveland Guardians,2023-05-20 16:10:00,MLB,2023-05-20 00:31:03,0.6211180124223602,wynnbet,Cleveland Guardians,2.5,0.4,1.0211180124223602,100,250.0,155.27950310559007,250.00000000000003,255.27950310559007,500.0,-5.2795031055900665,-5.2795031055900665,155.0,249.55,255.0,499.55,-5.449999999999989,-5.449999999999989
c29149d7163c7392eed06aec896064ba,9,New York Mets,1.61,wynnbet,New York Mets,Cleveland Guardians,2023-05-20 16:10:00,MLB,2023-05-20 00:28:28,0.6211180124223602,fanduel,Cleveland Guardians,2.5,0.4,1.0211180124223602,100,250.0,155.27950310559007,250.00000000000003,255.27950310559007,500.0,-5.2795031055900665,-5.2795031055900665,155.0,249.55,255.0,499.55,-5.449999999999989,-5.449999999999989
c29149d7163c7392eed06aec896064ba,9,New York Mets,1.61,draftkings,New York Mets,Cleveland Guardians,2023-05-20 16:10:00,MLB,2023-05-20 00:31:41,0.6211180124223602,fanduel,Cleveland Guardians,2.5,0.4,1.0211180124223602,100,250.0,155.27950310559007,250.00000000000003,255.27950310559007,500.0,-5.2795031055900665,-5.2795031055900665,155.0,249.55,255.0,499.55,-5.449999999999989,-5.449999999999989
c29149d7163c7392eed06aec896064ba,9,New York Mets,1.61,draftkings,New York Mets,Cleveland Guardians,2023-05-20 16:10:00,MLB,2023-05-20 00:31:41,0.6211180124223602,wynnbet,Cleveland Guardians,2.5,0.4,1.0211180124223602,100,250.0,155.27950310559007,250.00000000000003,255.27950310559007,500.0,-5.2795031055900665,-5.2795031055900665,155.0,249.55,255.0,499.55,-5.449999999999989,-5.449999999999989
c29149d7163c7392eed06aec896064ba,9,New York Mets,1.61,betus,New York Mets,Cleveland Guardians,2023-05-20 16:10:00,MLB,2023-05-20 00:31:03,0.6211180124223602,fanduel,Cleveland Guardians,2.5,0.4,1.0211180124223602,100,250.0,155.27950310559007,250.00000000000003,255.27950310559007,500.0,-5.2795031055900665,-5.2795031055900665,155.0,249.55,255.0,499.55,-5.449999999999989,-5.449999999999989
c85afa0b4cf351a9f23f9384556fbd80,0,Minnesota Twins,14.0,draftkings,Los Angeles Angels,Minnesota Twins,2023-05-19 21:38:00,MLB,2023-05-20 00:19:14,0.07142857142857142,fanduel,Los Angeles Angels,1.02,0.9803921568627451,1.0518207282913166,100,102.0,7.285714285714286,102.0,107.28571428571429,204.0,-5.285714285714292,-5.285714285714292,7.0,98.0,107.0,200.0,-9.0,-9.0
c85afa0b4cf351a9f23f9384556fbd80,0,Minnesota Twins,14.0,pointsbetus,Los Angeles Angels,Minnesota Twins,2023-05-19 21:38:00,MLB,2023-05-20 00:19:04,0.07142857142857142,draftkings,Los Angeles Angels,1.02,0.9803921568627451,1.0518207282913166,100,102.0,7.285714285714286,102.0,107.28571428571429,204.0,-5.285714285714292,-5.285714285714292,7.0,98.0,107.0,200.0,-9.0,-9.0
c85afa0b4cf351a9f23f9384556fbd80,0,Minnesota Twins,14.0,pointsbetus,Los Angeles Angels,Minnesota Twins,2023-05-19 21:38:00,MLB,2023-05-20 00:19:04,0.07142857142857142,fanduel,Los Angeles Angels,1.02,0.9803921568627451,1.0518207282913166,100,102.0,7.285714285714286,102.0,107.28571428571429,204.0,-5.285714285714292,-5.285714285714292,7.0,98.0,107.0,200.0,-9.0,-9.0
eda61dfe9a4b9503cc608dd1b0646439,8,San Francisco Giants,1.63,betus,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-20 00:31:03,0.6134969325153374,betmgm,Miami Marlins,2.45,0.4081632653061224,1.02166019782146,100,245.00000000000003,150.3067484662577,245.00000000000003,250.3067484662577,490.00000000000006,-5.306748466257659,-5.306748466257659,150.0,244.49999999999997,250.0,489.5,-5.500000000000028,-5.500000000000028
cb17f99c96dea1465070c51cca44d7dc,5,Philadelphia Phillies,1.63,wynnbet,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-20 00:28:28,0.6134969325153374,betmgm,Chicago Cubs,2.45,0.4081632653061224,1.02166019782146,100,245.00000000000003,150.3067484662577,245.00000000000003,250.3067484662577,490.00000000000006,-5.306748466257659,-5.306748466257659,150.0,244.49999999999997,250.0,489.5,-5.500000000000028,-5.500000000000028
d140ec16fbee1387e9a4652cdaeb1ff4,6,Texas Rangers,1.54,betus,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-20 00:31:03,0.6493506493506493,wynnbet,Colorado Rockies,2.7,0.37037037037037035,1.0197210197210196,100,270.0,175.32467532467533,270.0,275.32467532467535,540.0,-5.324675324675354,-5.324675324675354,175.0,269.5,275.0,539.5,-5.5,-5.5
61f238a6c24d918039fa43936258e482,14,Boston Red Sox,2.15,wynnbet,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-20 00:28:28,0.46511627906976744,pointsbetus,San Diego Padres,1.77,0.5649717514124294,1.0300880304821969,100,177.0,82.32558139534883,177.0,182.32558139534882,354.0,-5.32558139534882,-5.32558139534882,82.0,176.29999999999998,182.0,353.29999999999995,-5.700000000000017,-5.700000000000017
61f238a6c24d918039fa43936258e482,14,San Diego Padres,1.8,draftkings,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-20 00:31:41,0.5555555555555556,betus,Boston Red Sox,2.13,0.4694835680751174,1.0250391236306728,100,213.0,118.33333333333333,213.0,218.33333333333331,426.0,-5.333333333333314,-5.333333333333314,118.0,212.4,218.0,425.4,-5.599999999999994,-5.599999999999994
61f238a6c24d918039fa43936258e482,14,San Diego Padres,1.8,wynnbet,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-20 00:28:28,0.5555555555555556,betus,Boston Red Sox,2.13,0.4694835680751174,1.0250391236306728,100,213.0,118.33333333333333,213.0,218.33333333333331,426.0,-5.333333333333314,-5.333333333333314,118.0,212.4,218.0,425.4,-5.599999999999994,-5.599999999999994
a5929487d624fde848d6f5681a799965,4,Arizona Diamondbacks,2.24,betus,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:03,0.4464285714285714,pointsbetus,Pittsburgh Pirates,1.71,0.5847953216374269,1.0312238930659983,100,171.0,76.33928571428571,171.0,176.33928571428572,342.0,-5.339285714285722,-5.339285714285722,76.0,170.24,176.0,341.24,-5.759999999999991,-5.759999999999991
bd4162a0260b0a3314227c1463c910c7,3,Toronto Blue Jays,1.72,betrivers,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:33,0.5813953488372093,fanduel,Baltimore Orioles,2.26,0.4424778761061947,1.023873224943404,100,225.99999999999997,131.3953488372093,226.0,231.3953488372093,452.0,-5.395348837209326,-5.395348837209326,131.0,225.32,231.0,451.31999999999994,-5.680000000000007,-5.680000000000007
